#{"t_start": 1731542411.1868324, "env_id": "None"}
r,l,t
-44746.0,44747,81.834954
-15018.0,15019,110.246753
-44.0,45,110.293398
-11898.0,11899,132.165285
-1622.0,1623,133.813609
-2512.0,2513,139.52391
-8318.0,8319,154.415941
-14680.0,14681,180.802327
-13054.0,13055,203.824267
-2682.0,2683,208.107231
-686.0,687,210.375868
-1718.0,1719,213.68277
-900.0,901,214.592058
-7172.0,7173,228.262841
-1340.0,1341,229.619528
-2858.0,2859,235.659874
-930.0,931,236.599118
-1206.0,1207,239.391257
-612.0,613,240.010211
-4118.0,4119,247.307089
-2326.0,2327,251.226484
-2004.0,2005,254.824221
-3898.0,3899,261.915228
-4660.0,4661,269.767874
-10270.0,10271,288.229951
-4938.0,4939,297.971304
-1634.0,1635,299.620922
-8534.0,8535,316.330515
-7538.0,7539,328.705055
-918.0,919,331.210954
-542.0,543,331.759337
-7038.0,7039,343.630353
-4582.0,4583,353.028005
-13300.0,13301,376.265128
-4610.0,4611,384.103894
-10744.0,10745,404.768018
-9054.0,9055,420.389396
-20718.0,20719,457.820286
-2578.0,2579,463.599496
-52330.0,52331,557.878944
-6964.0,6965,569.690983
-14966.0,14967,597.993
-854.0,855,598.85693
-49582.0,49583,689.012563
-15198.0,15199,717.614125
-15762.0,15763,746.757049
-200.0,201,746.960719
-19038.0,19039,781.088337
-10350.0,10351,799.699721
-6452.0,6453,811.002169
-15086.0,15087,837.821829
-3060.0,3061,844.10879
-31160.0,31161,900.627858
-1462.0,1463,903.701344
-1682.0,1683,906.989413
-8162.0,8163,921.699063
-1974.0,1975,925.278872
-91906.0,91907,1091.22946
-6070.0,6071,1101.928058
-20518.0,20519,1138.265733
-3658.0,3659,1143.416668
-442.0,443,1145.397737
-1816.0,1817,1147.185521
-4294.0,4295,1156.071355
-204.0,205,1156.274019
-2324.0,2325,1160.110948
-55372.0,55373,1258.679134
-1666.0,1667,1261.885206
-26360.0,26361,1307.369535
-2582.0,2583,1313.05108
-9598.0,9599,1328.871498
-50174.0,50175,1419.340062
-3872.0,3873,1426.276449
-2926.0,2927,1430.730278
-7982.0,7983,1444.957914
-11542.0,11543,1465.990577
-6688.0,6689,1477.302349
-9246.0,9247,1494.42692
-12972.0,12973,1516.852066
-15078.0,15079,1543.006349
-9286.0,9287,1560.166131
-10626.0,10627,1578.644237
-7756.0,7757,1592.654801
-12068.0,12069,1614.196105
-7404.0,7405,1626.222289
-2396.0,2397,1630.167862
-13156.0,13157,1654.588129
-8854.0,8855,1669.792123
-31498.0,31499,1727.233876
-3658.0,3659,1732.440618
-28204.0,28205,1783.38321
-7012.0,7013,1796.787812
-29660.0,29661,1849.333105
-15878.0,15879,1878.104596
-4068.0,4069,1885.293338
-2056.0,2057,1888.907288
-17844.0,17845,1921.275891
-20160.0,20161,1956.011842
-52866.0,52867,2051.542808
-2144.0,2145,2055.253227
-3568.0,3569,2061.944303
-26518.0,26519,2109.729304
-59762.0,59763,2217.696054
-6872.0,6873,2229.355356
-5782.0,5783,2239.905143
-20766.0,20767,2277.059558
-4176.0,4177,2284.43368
-2816.0,2817,2290.438139
-10086.0,10087,2308.677827
-5670.0,5671,2319.154794
-6436.0,6437,2330.381161
-29028.0,29029,2382.478896
